Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
8298,226.72,18.33,3.58,0.862,19.07,11.6,0.16,0.734,53.4,50.8,86.71440616233654,Medium (50-70%),Normal (<85°C)
8299,226.83,32.42,6.36,0.865,19.55,11.99,0.18,0.759,128.1,34.7,78.49728783853578,Heavy (>70%),Critical (105-130°C)
8300,225.47,30.45,5.99,0.873,19.29,12.24,0.2,0.839,141.4,42.7,77.67153372327151,Heavy (>70%),Emergency (>130°C)
8301,229.17,29.03,4.7,0.706,19.43,9.97,0.16,0.842,124.0,54.8,86.63673271211059,Heavy (>70%),Critical (105-130°C)
8302,226.14,16.34,2.87,0.776,19.12,9.41,0.16,0.865,113.6,86.7,77.57113477039886,Light (<50%),Critical (105-130°C)
8303,225.34,20.88,3.68,0.782,19.02,8.83,0.15,0.867,108.2,42.2,83.33478845187163,Medium (50-70%),Critical (105-130°C)
8304,227.71,21.59,4.12,0.839,19.14,10.31,0.18,0.896,116.5,71.0,81.47649179175713,Medium (50-70%),Critical (105-130°C)
8305,227.84,31.95,5.27,0.724,19.34,12.48,0.17,0.703,93.0,65.9,84.32856074540724,Heavy (>70%),High (85-105°C)
8306,229.12,11.18,2.28,0.89,19.31,8.85,0.12,0.705,76.9,61.6,82.67103740490062,Light (<50%),Normal (<85°C)
8307,228.62,10.47,2.03,0.847,19.21,13.66,0.21,0.806,112.7,66.3,76.75377360849869,Light (<50%),Critical (105-130°C)
8308,226.2,21.65,3.68,0.752,19.38,8.46,0.14,0.884,119.1,42.8,82.91270346287922,Medium (50-70%),Critical (105-130°C)
8309,225.65,13.87,2.33,0.743,19.3,7.98,0.13,0.837,103.2,70.7,81.0257854038583,Light (<50%),High (85-105°C)
8310,225.69,10.62,1.85,0.772,19.56,9.74,0.17,0.884,84.1,76.3,81.81694302127994,Light (<50%),Normal (<85°C)
8311,228.47,11.32,2.02,0.78,19.15,10.46,0.17,0.856,85.6,80.8,78.45438105173518,Light (<50%),High (85-105°C)
8312,229.67,10.57,1.82,0.749,19.28,13.66,0.19,0.735,77.8,46.5,84.54802917697664,Light (<50%),Normal (<85°C)
8313,226.53,14.5,2.72,0.829,19.25,11.43,0.17,0.757,100.2,57.1,78.17861419829414,Light (<50%),High (85-105°C)
8314,229.92,21.56,3.92,0.791,19.4,9.66,0.15,0.825,48.5,66.1,87.14751490916316,Medium (50-70%),Normal (<85°C)
8315,228.02,34.69,6.18,0.781,19.39,11.32,0.18,0.8,104.0,51.0,83.7554132540728,Heavy (>70%),High (85-105°C)
8316,229.39,23.64,4.08,0.752,19.06,11.49,0.19,0.879,60.2,78.0,91.51466301395602,Medium (50-70%),Normal (<85°C)
8317,225.81,24.21,4.65,0.85,19.22,11.08,0.15,0.727,92.3,83.5,87.7977982738101,Medium (50-70%),High (85-105°C)
8318,226.76,28.98,5.2,0.791,19.45,9.18,0.15,0.867,145.0,43.2,75.30572506667188,Heavy (>70%),Emergency (>130°C)
8319,225.55,18.35,3.29,0.794,19.03,11.3,0.15,0.719,94.4,72.1,81.18037300025485,Medium (50-70%),High (85-105°C)
8320,227.36,18.59,3.5,0.829,19.56,8.81,0.14,0.811,88.0,85.1,85.99869155830227,Medium (50-70%),High (85-105°C)
8321,228.19,33.91,5.88,0.76,19.06,13.14,0.22,0.897,86.0,23.6,83.3733027910863,Heavy (>70%),High (85-105°C)
8322,225.04,22.52,4.23,0.835,19.58,13.76,0.21,0.778,76.0,80.4,85.56550344833664,Medium (50-70%),Normal (<85°C)
8323,229.46,13.59,2.36,0.756,19.41,14.13,0.23,0.855,81.4,33.1,82.56476230315157,Light (<50%),Normal (<85°C)
8324,227.14,26.75,4.75,0.782,19.21,11.8,0.17,0.734,123.6,48.9,81.1395010937794,Heavy (>70%),Critical (105-130°C)
8325,225.59,11.29,1.84,0.722,19.44,14.98,0.23,0.785,93.2,22.0,81.33389954845784,Light (<50%),High (85-105°C)
8326,225.05,28.56,4.81,0.748,19.37,8.74,0.12,0.73,64.2,74.6,91.55357397763743,Heavy (>70%),Normal (<85°C)
8327,227.55,27.93,4.77,0.75,19.47,7.33,0.11,0.805,141.9,39.7,75.35728577362877,Heavy (>70%),Emergency (>130°C)
8328,229.18,31.31,6.11,0.851,19.15,8.46,0.14,0.847,53.0,42.6,87.71762078711119,Heavy (>70%),Normal (<85°C)
8329,225.29,30.31,5.06,0.741,19.02,14.9,0.24,0.836,94.0,20.5,87.88530235938713,Heavy (>70%),High (85-105°C)
8330,227.11,24.62,4.17,0.746,19.45,12.99,0.22,0.87,32.8,68.2,90.08020816205676,Heavy (>70%),Normal (<85°C)
8331,228.06,11.11,2.1,0.829,19.25,12.8,0.21,0.862,142.1,88.1,75.0,Light (<50%),Emergency (>130°C)
8332,226.19,13.45,2.45,0.806,19.26,14.3,0.22,0.802,75.7,87.8,81.52763324001819,Light (<50%),Normal (<85°C)
8333,229.32,32.09,5.79,0.787,19.11,13.26,0.19,0.752,30.1,27.0,87.27287703735581,Heavy (>70%),Normal (<85°C)
8334,225.45,20.36,3.33,0.725,19.35,11.6,0.18,0.802,97.4,84.3,84.2202595004235,Medium (50-70%),High (85-105°C)
8335,226.14,18.17,2.91,0.707,19.06,11.24,0.18,0.826,51.7,85.7,87.16568153533814,Medium (50-70%),Normal (<85°C)
8336,229.81,13.91,2.29,0.716,19.54,10.73,0.16,0.746,62.7,77.9,82.5921732073648,Light (<50%),Normal (<85°C)
8337,226.4,10.42,1.98,0.838,19.06,12.08,0.17,0.759,53.2,47.9,83.55478533611786,Light (<50%),Normal (<85°C)
8338,225.1,16.02,2.84,0.787,19.03,7.96,0.13,0.826,69.9,48.3,86.35901976709883,Light (<50%),Normal (<85°C)
8339,227.27,20.78,3.57,0.755,19.54,11.79,0.16,0.71,132.6,78.3,75.76200482644958,Medium (50-70%),Emergency (>130°C)
8340,228.7,31.62,5.97,0.825,19.31,14.04,0.24,0.887,110.4,57.4,75.64830834208485,Heavy (>70%),Critical (105-130°C)
8341,229.9,13.34,2.73,0.891,19.14,7.98,0.12,0.816,74.8,33.9,84.04792072729398,Light (<50%),Normal (<85°C)
8342,228.92,17.89,2.88,0.704,19.34,9.31,0.13,0.72,122.5,57.5,80.00881321294875,Medium (50-70%),Critical (105-130°C)
8343,228.32,14.66,2.39,0.713,19.16,8.27,0.13,0.794,85.3,26.7,78.97931556539062,Light (<50%),High (85-105°C)
8344,225.51,11.53,2.09,0.802,19.07,11.67,0.19,0.838,71.5,22.2,81.28891003697144,Light (<50%),Normal (<85°C)
8345,228.8,27.77,4.85,0.764,19.49,12.86,0.19,0.74,61.0,53.1,90.8539582212493,Heavy (>70%),Normal (<85°C)
8346,229.92,21.99,3.98,0.788,19.24,8.45,0.12,0.713,30.8,49.8,87.48165319381822,Medium (50-70%),Normal (<85°C)
8347,225.94,19.99,3.23,0.715,19.32,9.49,0.14,0.781,46.1,23.0,90.17050019454017,Medium (50-70%),Normal (<85°C)
8348,227.32,17.98,3.1,0.759,19.09,7.22,0.11,0.816,108.7,53.2,80.32461174449038,Medium (50-70%),Critical (105-130°C)
8349,227.26,16.91,3.05,0.793,19.24,11.74,0.17,0.748,30.9,64.2,80.8566874332216,Light (<50%),Normal (<85°C)
8350,225.68,11.95,2.38,0.881,19.52,13.61,0.22,0.835,34.2,69.2,84.15705830620627,Light (<50%),Normal (<85°C)
8351,229.49,23.91,4.25,0.774,19.09,9.42,0.16,0.863,97.3,67.7,85.12161752918504,Medium (50-70%),High (85-105°C)
8352,229.2,27.93,4.94,0.772,19.52,7.15,0.11,0.812,131.7,32.5,75.32119408879718,Heavy (>70%),Emergency (>130°C)
8353,226.41,20.07,3.64,0.8,19.52,8.21,0.13,0.801,52.1,80.2,88.3138448848038,Medium (50-70%),Normal (<85°C)
8354,225.51,32.21,6.38,0.878,19.16,9.64,0.14,0.743,52.1,37.5,86.88047131053271,Heavy (>70%),Normal (<85°C)
8355,227.33,11.69,2.31,0.87,19.39,8.21,0.11,0.721,44.4,38.4,82.81488601215163,Light (<50%),Normal (<85°C)
8356,225.95,13.67,2.63,0.853,19.37,13.25,0.19,0.729,117.2,39.4,80.96777247526317,Light (<50%),Critical (105-130°C)
8357,227.81,21.53,4.0,0.815,19.12,14.61,0.2,0.722,54.7,34.9,88.07265357818427,Medium (50-70%),Normal (<85°C)
8358,226.75,25.62,4.54,0.781,19.39,13.92,0.21,0.783,59.4,58.2,88.81465045280056,Heavy (>70%),Normal (<85°C)
8359,225.51,20.44,3.31,0.719,19.2,11.41,0.19,0.886,77.5,63.6,87.16619689127025,Medium (50-70%),Normal (<85°C)
8360,229.95,11.18,2.06,0.803,19.19,13.71,0.19,0.712,123.5,67.0,78.35547974941761,Light (<50%),Critical (105-130°C)
8361,227.68,21.5,3.5,0.714,19.12,14.85,0.21,0.75,107.3,71.7,83.93093335284641,Medium (50-70%),Critical (105-130°C)
8362,228.47,14.61,2.59,0.777,19.51,12.89,0.21,0.823,141.3,27.6,76.07455207730241,Light (<50%),Emergency (>130°C)
8363,228.33,33.28,5.68,0.747,19.41,7.74,0.12,0.828,40.2,66.0,87.32245694243991,Heavy (>70%),Normal (<85°C)
8364,227.04,22.61,3.78,0.736,19.25,10.96,0.17,0.805,85.8,59.6,86.52102770677277,Medium (50-70%),High (85-105°C)
8365,226.94,26.25,5.13,0.861,19.26,13.76,0.19,0.704,48.5,41.0,90.9591232047357,Heavy (>70%),Normal (<85°C)
8366,225.24,10.02,1.81,0.8,19.05,9.88,0.15,0.806,79.0,66.9,82.99616263158252,Light (<50%),Normal (<85°C)
8367,225.84,32.2,6.08,0.836,19.43,9.84,0.15,0.795,104.2,33.8,85.92513264904963,Heavy (>70%),High (85-105°C)
8368,225.27,21.33,3.63,0.756,19.2,12.08,0.21,0.887,121.8,32.4,78.87828010231785,Medium (50-70%),Critical (105-130°C)
8369,228.0,11.5,2.29,0.872,19.0,13.38,0.2,0.797,125.8,79.9,75.0,Light (<50%),Critical (105-130°C)
8370,228.07,24.51,4.77,0.853,19.2,10.78,0.17,0.843,53.4,31.2,91.91739356956701,Heavy (>70%),Normal (<85°C)
8371,225.7,25.25,4.74,0.832,19.56,14.74,0.2,0.703,120.3,39.7,85.37251590264627,Heavy (>70%),Critical (105-130°C)
8372,229.57,33.68,6.56,0.849,19.2,7.51,0.11,0.774,126.7,88.1,78.52319977309443,Heavy (>70%),Critical (105-130°C)
8373,228.21,21.98,4.08,0.814,19.49,9.17,0.14,0.764,53.0,39.0,85.80235080294744,Medium (50-70%),Normal (<85°C)
8374,229.22,23.55,4.75,0.88,19.59,11.97,0.21,0.899,111.6,66.6,85.6950473949874,Medium (50-70%),Critical (105-130°C)
8375,225.33,19.3,3.59,0.825,19.13,12.82,0.18,0.733,88.4,31.1,85.6282799005069,Medium (50-70%),High (85-105°C)
8376,228.91,21.43,3.54,0.721,19.31,10.81,0.18,0.851,73.5,71.1,87.21224339822686,Medium (50-70%),Normal (<85°C)
8377,226.01,33.43,6.72,0.889,19.48,11.87,0.18,0.778,41.1,33.3,88.83074283670554,Heavy (>70%),Normal (<85°C)
8378,225.62,29.93,5.44,0.806,19.03,12.09,0.19,0.837,83.2,26.3,85.5215377141026,Heavy (>70%),Normal (<85°C)
8379,226.71,14.37,2.37,0.729,19.27,8.96,0.12,0.704,58.2,27.8,83.51212224323456,Light (<50%),Normal (<85°C)
8380,225.48,17.18,3.03,0.781,19.37,12.8,0.19,0.786,38.3,78.5,79.86486086678555,Light (<50%),Normal (<85°C)
8381,225.43,28.1,4.8,0.758,19.08,11.13,0.16,0.768,125.8,41.5,81.79959060748597,Heavy (>70%),Critical (105-130°C)
8382,225.78,30.21,5.27,0.773,19.22,7.81,0.11,0.716,127.6,75.0,77.91539948202934,Heavy (>70%),Critical (105-130°C)
8383,226.02,25.79,4.83,0.828,19.24,11.03,0.17,0.779,111.3,74.4,84.25932562866622,Heavy (>70%),Critical (105-130°C)
8384,226.01,19.04,3.39,0.788,19.28,14.09,0.19,0.714,143.3,29.0,75.0,Medium (50-70%),Emergency (>130°C)
8385,227.37,13.15,2.45,0.82,19.23,8.59,0.13,0.76,140.5,34.1,75.0,Light (<50%),Emergency (>130°C)
8386,227.73,10.72,2.18,0.891,19.43,14.06,0.21,0.777,56.1,25.2,82.79631503154354,Light (<50%),Normal (<85°C)
8387,225.83,14.56,2.68,0.815,19.51,10.37,0.15,0.733,100.5,28.2,81.73032664140385,Light (<50%),High (85-105°C)
8388,225.03,30.48,4.92,0.718,19.22,10.69,0.15,0.735,91.4,82.2,82.74494203732668,Heavy (>70%),High (85-105°C)
8389,228.74,13.51,2.62,0.847,19.52,12.9,0.22,0.867,126.5,68.5,77.35363558731483,Light (<50%),Critical (105-130°C)
8390,229.55,12.0,2.06,0.749,19.56,8.23,0.14,0.884,74.1,35.5,84.67720843703286,Light (<50%),Normal (<85°C)
8391,226.64,20.14,3.25,0.711,19.14,11.31,0.16,0.758,87.3,22.7,85.92471103498573,Medium (50-70%),High (85-105°C)
8392,228.69,16.1,2.84,0.77,19.26,9.75,0.13,0.71,144.5,44.8,75.0,Light (<50%),Emergency (>130°C)
8393,227.78,15.28,2.62,0.754,19.13,12.37,0.18,0.759,49.3,76.7,86.29739158092997,Light (<50%),Normal (<85°C)
8394,225.83,33.35,5.81,0.772,19.45,12.58,0.21,0.873,64.1,35.0,88.0434908950095,Heavy (>70%),Normal (<85°C)
8395,229.08,22.72,4.25,0.816,19.14,13.71,0.21,0.785,85.9,45.3,83.4884077922928,Medium (50-70%),High (85-105°C)
8396,225.64,14.16,2.69,0.843,19.54,8.51,0.14,0.822,54.5,24.6,84.75871985651193,Light (<50%),Normal (<85°C)
8397,227.36,33.49,6.44,0.846,19.23,7.81,0.11,0.705,49.5,31.6,87.54291250223964,Heavy (>70%),Normal (<85°C)
8398,229.87,19.81,3.82,0.839,19.25,14.15,0.2,0.727,37.3,33.0,87.22582726257293,Medium (50-70%),Normal (<85°C)
8399,228.28,11.92,2.4,0.881,19.41,14.04,0.24,0.865,83.8,27.0,82.85787402833131,Light (<50%),Normal (<85°C)
8400,229.57,30.75,6.03,0.854,19.16,10.29,0.14,0.71,139.8,72.3,75.0,Heavy (>70%),Emergency (>130°C)
8401,226.15,16.5,3.06,0.819,19.22,12.63,0.19,0.795,144.5,47.1,75.0,Light (<50%),Emergency (>130°C)
8402,226.99,23.51,4.46,0.835,19.37,12.25,0.17,0.721,112.9,79.4,81.82790128929457,Medium (50-70%),Critical (105-130°C)
8403,228.8,31.58,6.01,0.832,19.04,10.69,0.16,0.795,68.7,54.3,87.23355020444743,Heavy (>70%),Normal (<85°C)
8404,227.97,34.27,5.84,0.747,19.5,11.47,0.19,0.868,143.3,29.7,75.0,Heavy (>70%),Emergency (>130°C)
8405,225.66,26.04,4.71,0.801,19.04,12.82,0.21,0.876,60.1,84.1,87.62904996401686,Heavy (>70%),Normal (<85°C)
8406,227.24,17.18,2.85,0.729,19.23,9.92,0.16,0.856,126.2,89.6,76.50810064066232,Light (<50%),Critical (105-130°C)
8407,225.18,27.05,5.31,0.871,19.44,13.37,0.22,0.862,123.8,88.3,82.97459362405627,Heavy (>70%),Critical (105-130°C)
8408,225.07,12.77,2.39,0.831,19.58,14.45,0.22,0.773,139.4,24.8,75.0,Light (<50%),Emergency (>130°C)
8409,225.03,32.44,6.18,0.847,19.47,10.04,0.14,0.714,103.9,77.5,87.85717397881398,Heavy (>70%),High (85-105°C)
8410,229.75,19.26,3.62,0.819,19.22,13.84,0.22,0.825,53.2,25.5,90.12267322769621,Medium (50-70%),Normal (<85°C)
8411,228.75,22.97,3.93,0.747,19.2,13.71,0.19,0.717,115.1,71.4,77.80782918055908,Medium (50-70%),Critical (105-130°C)
8412,225.17,15.6,2.85,0.81,19.07,10.6,0.17,0.858,62.2,46.3,84.78828931132205,Light (<50%),Normal (<85°C)
8413,229.53,12.03,2.38,0.863,19.55,10.74,0.18,0.873,37.9,40.9,82.90289650907323,Light (<50%),Normal (<85°C)
8414,226.24,33.19,5.77,0.769,19.05,11.5,0.19,0.888,105.0,34.5,85.21167545414056,Heavy (>70%),High (85-105°C)
8415,229.0,28.3,5.52,0.852,19.4,7.57,0.11,0.727,87.7,22.4,88.38000332220888,Heavy (>70%),High (85-105°C)
8416,225.52,17.75,3.25,0.811,19.12,14.23,0.22,0.805,134.5,62.1,75.0,Medium (50-70%),Emergency (>130°C)
8417,229.55,13.34,2.65,0.867,19.45,7.93,0.12,0.784,92.4,70.2,78.6788394977096,Light (<50%),High (85-105°C)
8418,225.87,14.71,2.55,0.766,19.13,7.45,0.11,0.794,108.7,45.3,77.5175415012682,Light (<50%),Critical (105-130°C)
8419,228.72,28.25,5.49,0.85,19.27,8.64,0.15,0.883,38.5,77.1,91.77018776214688,Heavy (>70%),Normal (<85°C)
8420,225.89,28.15,5.56,0.875,19.43,12.19,0.18,0.745,119.7,56.5,81.04636848182685,Heavy (>70%),Critical (105-130°C)
8421,228.64,24.59,4.92,0.875,19.15,8.13,0.12,0.754,134.6,22.2,80.31725458546858,Heavy (>70%),Emergency (>130°C)
8422,226.44,23.29,4.26,0.808,19.39,11.43,0.2,0.893,126.4,84.5,83.31183179226899,Medium (50-70%),Critical (105-130°C)
8423,225.6,14.81,2.95,0.882,19.16,11.05,0.15,0.72,116.4,74.6,78.45577066178531,Light (<50%),Critical (105-130°C)
8424,226.07,27.16,5.52,0.899,19.56,12.94,0.2,0.807,51.8,81.2,85.21260634032635,Heavy (>70%),Normal (<85°C)
8425,229.75,14.22,2.32,0.711,19.02,10.76,0.16,0.766,124.1,55.1,75.81309439283096,Light (<50%),Critical (105-130°C)
8426,226.25,20.53,4.06,0.873,19.53,13.17,0.21,0.8,111.1,50.1,79.10115261822807,Medium (50-70%),Critical (105-130°C)
8427,229.47,18.86,3.7,0.856,19.41,12.07,0.17,0.72,61.2,61.4,86.26472057526905,Medium (50-70%),Normal (<85°C)
8428,228.86,30.05,5.01,0.728,19.02,11.81,0.2,0.898,118.5,52.1,77.7736887042606,Heavy (>70%),Critical (105-130°C)
8429,228.3,16.08,3.18,0.866,19.38,8.36,0.13,0.815,138.7,22.5,75.0,Light (<50%),Emergency (>130°C)
8430,226.72,26.44,4.48,0.747,19.03,8.51,0.14,0.854,137.5,73.1,76.92394740772855,Heavy (>70%),Emergency (>130°C)
8431,225.02,10.02,1.93,0.857,19.35,13.75,0.21,0.787,107.8,72.9,78.50938918674204,Light (<50%),Critical (105-130°C)
8432,229.48,31.85,5.95,0.814,19.3,12.58,0.18,0.742,46.5,29.9,84.54688810437528,Heavy (>70%),Normal (<85°C)
8433,227.87,12.22,2.43,0.871,19.43,12.34,0.19,0.788,146.5,86.6,75.0,Light (<50%),Emergency (>130°C)
8434,228.33,32.7,5.37,0.719,19.38,8.53,0.15,0.881,57.7,51.2,86.79752181413629,Heavy (>70%),Normal (<85°C)
8435,227.18,19.7,3.88,0.868,19.02,14.09,0.21,0.775,50.3,85.5,88.8587553716593,Medium (50-70%),Normal (<85°C)
8436,229.89,17.77,3.06,0.75,19.17,13.2,0.21,0.847,59.7,44.5,88.92339009167839,Medium (50-70%),Normal (<85°C)
8437,228.72,21.02,3.97,0.825,19.53,14.9,0.23,0.778,54.9,59.2,87.7280552527441,Medium (50-70%),Normal (<85°C)
8438,229.4,30.06,6.19,0.898,19.21,9.42,0.15,0.85,59.3,23.1,86.98595909151807,Heavy (>70%),Normal (<85°C)
8439,229.44,27.6,5.34,0.843,19.57,11.01,0.18,0.816,105.1,22.5,85.42720369592269,Heavy (>70%),Critical (105-130°C)
8440,225.4,13.71,2.35,0.761,19.55,10.65,0.16,0.778,83.3,52.6,83.87031458427359,Light (<50%),Normal (<85°C)
8441,228.18,14.44,2.72,0.826,19.51,7.43,0.11,0.78,99.4,73.3,80.20270466701317,Light (<50%),High (85-105°C)
8442,229.63,14.82,2.55,0.75,19.0,9.26,0.14,0.796,142.0,73.2,75.0,Light (<50%),Emergency (>130°C)
8443,226.28,21.22,4.11,0.856,19.16,11.61,0.18,0.787,82.5,64.9,88.69419345295994,Medium (50-70%),Normal (<85°C)
8444,227.73,16.5,3.26,0.868,19.51,10.81,0.18,0.845,90.2,35.5,78.45162908346862,Light (<50%),High (85-105°C)
8445,227.75,23.57,4.33,0.807,19.52,13.72,0.23,0.857,44.4,59.4,93.54909501623894,Medium (50-70%),Normal (<85°C)
8446,228.31,22.19,3.96,0.782,19.57,12.47,0.2,0.814,93.6,25.1,84.5214107283528,Medium (50-70%),High (85-105°C)
8447,228.66,15.28,3.12,0.892,19.18,11.92,0.2,0.866,46.9,44.8,81.1908951056106,Light (<50%),Normal (<85°C)
8448,225.15,19.17,3.18,0.736,19.14,7.11,0.1,0.712,40.0,70.9,86.66790401904146,Medium (50-70%),Normal (<85°C)
8449,229.24,14.03,2.32,0.72,19.36,13.21,0.23,0.885,27.3,81.3,79.58961057750065,Light (<50%),Normal (<85°C)
8450,228.87,16.09,3.14,0.853,19.34,7.34,0.1,0.738,98.9,57.9,77.41311231036103,Light (<50%),High (85-105°C)
8451,227.11,10.19,1.84,0.793,19.52,12.21,0.17,0.722,67.8,45.8,80.02052468704566,Light (<50%),Normal (<85°C)
8452,225.43,16.33,2.79,0.758,19.55,13.02,0.21,0.809,37.3,80.7,77.18954682199083,Light (<50%),Normal (<85°C)
8453,227.65,20.49,3.82,0.82,19.34,14.08,0.21,0.782,105.3,52.2,85.02540521175881,Medium (50-70%),Critical (105-130°C)
8454,225.45,13.86,2.33,0.746,19.2,8.97,0.15,0.86,75.3,60.1,83.84883029075137,Light (<50%),Normal (<85°C)
8455,226.33,10.24,2.06,0.887,19.01,13.45,0.22,0.875,120.1,23.2,80.59690733123965,Light (<50%),Critical (105-130°C)
8456,229.25,30.94,5.38,0.759,19.36,11.8,0.16,0.719,86.2,52.5,85.59483335731922,Heavy (>70%),High (85-105°C)
8457,227.27,14.1,2.29,0.715,19.35,13.84,0.22,0.839,72.2,30.1,82.7983735085244,Light (<50%),Normal (<85°C)
8458,226.53,12.01,1.99,0.731,19.23,10.97,0.18,0.841,108.3,27.2,76.06083061309863,Light (<50%),Critical (105-130°C)
8459,226.2,28.13,5.48,0.862,19.38,14.83,0.22,0.773,47.2,75.6,89.31956258815724,Heavy (>70%),Normal (<85°C)
8460,229.63,22.92,3.89,0.739,19.08,9.25,0.14,0.779,70.3,59.9,87.43902616432973,Medium (50-70%),Normal (<85°C)
8461,228.06,13.27,2.66,0.88,19.5,8.24,0.13,0.819,44.6,76.2,82.77803064737364,Light (<50%),Normal (<85°C)
8462,228.06,25.29,4.22,0.732,19.03,8.86,0.14,0.826,103.8,33.7,86.60193922959279,Heavy (>70%),High (85-105°C)
8463,228.69,16.48,3.33,0.884,19.13,9.2,0.14,0.775,45.4,59.1,82.12188208367344,Light (<50%),Normal (<85°C)
8464,227.02,25.59,4.64,0.798,19.21,11.52,0.18,0.801,101.1,46.6,87.43852357573675,Heavy (>70%),High (85-105°C)
8465,229.12,20.87,3.5,0.732,19.07,10.56,0.15,0.759,88.1,65.6,83.1396863606057,Medium (50-70%),High (85-105°C)
8466,225.99,23.49,4.78,0.9,19.17,8.27,0.13,0.831,145.9,40.1,77.46286654750062,Medium (50-70%),Emergency (>130°C)
8467,225.44,12.58,2.21,0.779,19.26,11.83,0.2,0.873,83.4,48.6,82.09145328103169,Light (<50%),Normal (<85°C)
8468,227.3,31.49,5.22,0.729,19.38,7.81,0.12,0.771,123.8,34.8,82.01036927181696,Heavy (>70%),Critical (105-130°C)
8469,226.16,30.15,4.87,0.714,19.19,9.28,0.16,0.878,79.8,23.3,88.40058793283627,Heavy (>70%),Normal (<85°C)
8470,228.21,10.62,2.04,0.841,19.28,13.53,0.21,0.803,65.4,62.0,82.0824950762057,Light (<50%),Normal (<85°C)
8471,229.9,16.9,3.33,0.858,19.11,8.88,0.15,0.885,61.8,86.4,84.94544723877402,Light (<50%),Normal (<85°C)
8472,228.54,30.58,5.42,0.775,19.3,11.51,0.17,0.784,37.3,73.9,87.32349127815382,Heavy (>70%),Normal (<85°C)
8473,228.03,14.47,2.36,0.715,19.18,8.59,0.15,0.883,113.9,77.0,79.3247718852544,Light (<50%),Critical (105-130°C)
8474,225.62,11.87,1.94,0.726,19.38,11.81,0.18,0.808,55.4,73.5,82.80695902006866,Light (<50%),Normal (<85°C)
8475,226.21,32.8,5.49,0.74,19.09,12.4,0.19,0.818,116.7,64.5,82.39048651417988,Heavy (>70%),Critical (105-130°C)
8476,226.43,17.24,2.93,0.751,19.37,11.98,0.17,0.728,130.7,49.9,75.49526417574081,Light (<50%),Emergency (>130°C)
8477,228.47,20.14,3.68,0.799,19.11,14.42,0.21,0.763,92.4,78.9,84.43404323720652,Medium (50-70%),High (85-105°C)
8478,228.38,14.44,2.53,0.768,19.43,11.34,0.19,0.851,55.0,33.9,82.34244635567337,Light (<50%),Normal (<85°C)
8479,226.76,32.83,5.7,0.765,19.27,12.39,0.17,0.712,125.7,61.1,80.60464221931731,Heavy (>70%),Critical (105-130°C)
8480,228.92,30.26,6.03,0.87,19.45,14.67,0.26,0.895,80.6,62.6,88.93880216494094,Heavy (>70%),Normal (<85°C)
8481,229.01,24.55,4.28,0.762,19.33,12.47,0.21,0.882,51.8,61.9,89.18932252323465,Heavy (>70%),Normal (<85°C)
8482,229.93,34.49,6.7,0.845,19.04,11.47,0.16,0.738,61.9,21.4,86.63042077373144,Heavy (>70%),Normal (<85°C)
8483,226.12,34.61,6.3,0.805,19.5,12.09,0.17,0.71,57.8,24.5,84.12299974856666,Heavy (>70%),Normal (<85°C)
8484,225.7,33.22,6.49,0.865,19.51,7.64,0.13,0.898,113.8,49.5,79.07081193723207,Heavy (>70%),Critical (105-130°C)
8485,229.26,31.07,6.23,0.874,19.45,10.96,0.18,0.843,96.0,37.4,84.42622343470192,Heavy (>70%),High (85-105°C)
8486,225.57,33.61,6.41,0.845,19.38,10.6,0.15,0.747,90.1,85.8,80.18967348097489,Heavy (>70%),High (85-105°C)
8487,229.92,23.77,4.03,0.738,19.26,10.8,0.19,0.897,125.7,51.5,81.80908105772838,Medium (50-70%),Critical (105-130°C)
8488,228.49,22.08,4.1,0.813,19.31,7.07,0.12,0.878,110.9,41.6,84.48362833808187,Medium (50-70%),Critical (105-130°C)
8489,228.54,14.5,2.74,0.826,19.31,13.18,0.21,0.819,33.7,83.9,86.51161548726547,Light (<50%),Normal (<85°C)
8490,225.02,22.67,4.15,0.813,19.38,7.47,0.11,0.792,121.2,61.7,83.57996474955858,Medium (50-70%),Critical (105-130°C)
8491,226.79,23.17,3.9,0.743,19.58,9.86,0.15,0.752,65.5,48.5,88.27495721006925,Medium (50-70%),Normal (<85°C)
8492,225.91,12.58,2.05,0.721,19.58,8.72,0.14,0.836,105.9,32.3,80.10748291597996,Light (<50%),Critical (105-130°C)
8493,229.1,12.4,2.4,0.846,19.46,10.26,0.18,0.88,41.3,29.5,83.46211147655315,Light (<50%),Normal (<85°C)
8494,228.66,26.87,4.57,0.743,19.51,14.46,0.25,0.891,30.1,58.5,92.05065648457253,Heavy (>70%),Normal (<85°C)
8495,228.57,35.0,6.26,0.783,19.26,11.69,0.2,0.882,99.7,63.2,82.96052881839245,Heavy (>70%),High (85-105°C)
8496,226.48,23.04,4.65,0.891,19.47,7.94,0.13,0.858,101.1,54.5,87.88772648362408,Medium (50-70%),High (85-105°C)
8497,228.76,23.94,4.33,0.791,19.13,9.87,0.13,0.709,29.4,20.3,90.15297107140117,Medium (50-70%),Normal (<85°C)
